t	R	z	phi	vR	vz	vphi	E	Lz
635103	0.280469	-5.91511e-06	-0.643066	0.188651	-1.43578	0.00356545	-0.05	0.001
635303	0.35069	2.54483e-06	2.49502	-0.572175	1.30888	0.00285152	-0.05	0.001
635501	1.60567	-4.9125e-06	-0.647737	-0.935161	-0.348949	0.000622791	-0.05	0.001
635504	1.78454	1.96249e-06	2.49353	0.898938	0.31653	0.00056037	-0.05	0.001
635702	0.358959	-4.10613e-06	-0.649177	0.592568	-1.29702	0.00278583	-0.05	0.001
635902	0.282029	3.35479e-06	2.48901	-0.17602	1.43698	0.00354574	-0.05	0.001
636102	0.55505	-5.82235e-06	-0.654867	-0.966916	-0.953626	0.00180164	-0.05	0.001
636204	19.7732	3.58609e-06	2.48615	-0.00571328	0.0318943	5.05734e-05	-0.05	0.001
636302	0.55881	-1.15925e-06	-0.656007	0.970891	-0.947557	0.00178952	-0.05	0.001
636502	0.281971	5.94048e-06	2.48331	0.181412	1.43632	0.00354646	-0.05	0.001
636702	0.356383	-5.72521e-06	-0.661712	-0.585352	-1.30115	0.00280597	-0.05	0.001
636900	1.72224	4.9158e-06	2.47875	-0.911283	0.3272	0.000580641	-0.05	0.001
636903	1.66191	-7.24637e-07	-0.663168	0.923512	-0.338153	0.000601716	-0.05	0.001
637101	0.353596	2.18122e-06	2.47728	0.578457	1.30516	0.00282809	-0.05	0.001
637301	0.281445	-6.01802e-06	-0.667776	-0.185688	-1.43591	0.00355309	-0.05	0.001
637501	0.560633	6.79405e-06	2.47154	-0.973482	0.943909	0.0017837	-0.05	0.001
637596	19.7509	-2.27822e-06	-0.670618	0.0120602	-0.0319117	5.06305e-05	-0.05	0.001
637701	0.552722	4.65691e-06	2.4704	0.965086	0.95672	0.00180923	-0.05	0.001
637901	0.281563	-4.95544e-06	-0.673491	0.174314	-1.4373	0.00355161	-0.05	0.001
638100	0.358994	1.2166e-06	2.46469	-0.593689	1.29649	0.00278556	-0.05	0.001
638299	1.79022	-3.05532e-06	-0.678009	-0.897866	-0.315473	0.00055859	-0.05	0.001
638302	1.60046	3.38283e-06	2.46325	0.936296	0.349861	0.000624819	-0.05	0.001
638500	0.350224	-6.38601e-06	-0.679504	0.572063	-1.30908	0.00285531	-0.05	0.001
638700	0.279894	2.82706e-06	2.45857	-0.18769	1.43605	0.00357278	-0.05	0.001
638900	0.558316	-3.92943e-06	-0.685324	-0.973255	-0.945396	0.0017911	-0.05	0.001
638997	19.7686	4.79642e-06	2.4557	0.00777211	0.0318269	5.05851e-05	-0.05	0.001
639100	0.55322	-5.98492e-06	-0.686468	0.967858	-0.953649	0.0018076	-0.05	0.001
639299	0.279958	4.42335e-06	2.45281	0.180394	1.43697	0.00357197	-0.05	0.001
639499	0.353645	-2.36822e-07	-0.692265	-0.581862	-1.30363	0.0028277	-0.05	0.001
639698	1.67695	1.79836e-06	2.44819	-0.920596	0.33493	0.00059632	-0.05	0.001
639701	1.70516	-5.18348e-06	-0.693737	0.914869	-0.329814	0.000586454	-0.05	0.001
639899	0.354954	6.57433e-06	2.44672	0.585073	1.30175	0.00281727	-0.05	0.001
640099	0.280208	-2.3958e-06	-0.698339	-0.178414	-1.43715	0.00356878	-0.05	0.001
640299	0.552395	5.3282e-06	2.44094	-0.96665	0.955314	0.0018103	-0.05	0.001
640403	19.7577	-4.85415e-06	-0.701227	-0.0106985	-0.0318527	5.06131e-05	-0.05	0.001
640499	0.559432	3.8122e-06	2.4398	0.974069	0.943953	0.00178753	-0.05	0.001
640698	0.28012	-1.28576e-06	-0.704087	0.188459	-1.43589	0.0035699	-0.05	0.001
640898	0.350223	8.58274e-06	2.43399	-0.57159	1.30929	0.00285532	-0.05	0.001
641097	1.5986	-1.54841e-06	-0.708771	-0.936661	-0.350301	0.000625548	-0.05	0.001
641100	1.79268	5.25826e-06	2.43249	0.897362	0.315136	0.000557825	-0.05	0.001
641298	0.359197	-2.86775e-06	-0.710209	0.593704	-1.29642	0.00278398	-0.05	0.001
641498	0.281818	7.59062e-06	2.42798	-0.174772	1.43718	0.00354839	-0.05	0.001
641697	0.553655	-8.43648e-07	-0.715905	-0.965728	-0.955574	0.00180618	-0.05	0.001
641801	19.7614	4.19144e-07	2.42511	-0.00962458	0.0319049	5.06038e-05	-0.05	0.001
641898	0.55998	-2.19528e-06	-0.717046	0.972426	-0.94535	0.00178578	-0.05	0.001
642097	0.281723	1.53379e-06	2.42227	0.183851	1.43607	0.00354958	-0.05	0.001
642297	0.354872	-4.91802e-06	-0.722769	-0.581548	-1.30336	0.00281791	-0.05	0.001
642496	1.6889	4.23903e-06	2.41769	-0.91801	0.333169	0.000592102	-0.05	0.001
642498	1.69446	-1.07635e-06	-0.724234	0.91688	-0.332161	0.000590157	-0.05	0.001
642697	0.355134	4.61301e-06	2.41622	0.582179	1.30299	0.00281584	-0.05	0.001
642897	0.281771	-4.89174e-06	-0.728813	-0.183459	-1.43611	0.00354899	-0.05	0.001
643096	0.559804	5.59842e-06	2.4105	-0.972192	0.945686	0.00178634	-0.05	0.001
643193	19.7635	-5.13435e-06	-0.731655	0.00904014	-0.0319031	5.05983e-05	-0.05	0.001
643297	0.553875	4.49289e-06	2.40936	0.965893	0.955289	0.00180546	-0.05	0.001
643496	0.281862	-3.32663e-06	-0.73452	0.174925	-1.43715	0.00354783	-0.05	0.001
643696	0.359192	2.14947e-06	2.40367	-0.593603	1.29647	0.00278403	-0.05	0.001
643894	1.79211	-7.82573e-06	-0.739031	-0.89747	-0.315234	0.000558	-0.05	0.001
643897	1.5991	5.432e-06	2.40223	0.936551	0.350217	0.000625353	-0.05	0.001
644096	0.350271	-1.44669e-06	-0.740526	0.571597	-1.30927	0.00285493	-0.05	0.001
644296	0.280172	2.56819e-06	2.39755	-0.188549	1.43587	0.00356923	-0.05	0.001
644495	0.559617	-4.5602e-06	-0.746335	-0.974197	-0.943721	0.00178694	-0.05	0.001
644591	19.7556	1.52311e-06	2.39469	0.0111842	0.031858	5.06186e-05	-0.05	0.001
644695	0.552282	-8.20506e-06	-0.747478	0.966428	-0.955598	0.00181067	-0.05	0.001
644895	0.280266	1.04604e-06	2.3918	0.178044	1.43718	0.00356804	-0.05	0.001
645095	0.35521	-3.33585e-06	-0.753255	-0.585701	-1.30139	0.00281524	-0.05	0.001
645293	1.71077	1.12095e-06	2.38721	-0.913736	0.328815	0.000584531	-0.05	0.001
645296	1.67152	-3.40349e-06	-0.754717	0.921703	-0.33594	0.000598259	-0.05	0.001
645495	0.353395	4.46705e-06	2.38573	0.581222	1.30399	0.0028297	-0.05	0.001
645695	0.279915	-4.25323e-06	-0.759348	-0.180805	-1.43693	0.00357251	-0.05	0.001
645894	0.553403	4.63352e-06	2.37993	-0.968126	0.953279	0.001807	-0.05	0.001
645997	19.7706	-1.73647e-06	-0.762236	-0.00710915	-0.0318224	5.05801e-05	-0.05	0.001
646094	0.558083	4.63662e-06	2.37879	0.973052	0.94573	0.00179185	-0.05	0.001
646294	0.279859	-1.88179e-06	-0.765104	0.187474	-1.43609	0.00357322	-0.05	0.001
646494	0.350262	5.99897e-07	2.37297	-0.572263	1.30898	0.002855	-0.05	0.001
646692	1.60166	-3.59936e-06	-0.76979	-0.936053	-0.349604	0.000624353	-0.05	0.001
646695	1.78876	6.546e-06	2.37147	0.898155	0.315704	0.000559046	-0.05	0.001
646894	0.358914	-5.74258e-06	-0.77123	0.593577	-1.29657	0.00278618	-0.05	0.001
647093	0.281504	3.88869e-06	2.36695	-0.174295	1.43732	0.00355235	-0.05	0.001
647293	0.552561	-2.31328e-06	-0.77694	-0.965007	-0.956886	0.00180975	-0.05	0.001
647398	19.7491	2.0303e-06	2.36408	-0.0124334	0.0319124	5.06351e-05	-0.05	0.001
647493	0.560733	-1.71342e-06	-0.778081	0.973653	-0.943679	0.00178338	-0.05	0.001
647693	0.281385	2.23884e-06	2.36124	0.186014	1.43588	0.00355385	-0.05	0.001
647893	0.353347	-3.46999e-06	-0.783826	-0.57788	-1.30549	0.00283008	-0.05	0.001
648091	1.65683	4.34323e-06	2.35662	-0.924555	0.339104	0.000603561	-0.05	0.001
648094	1.72762	-2.90955e-06	-0.7853	0.910202	-0.326258	0.00057883	-0.05	0.001
648292	0.356624	4.0887e-06	2.35517	0.58596	1.3008	0.00280407	-0.05	0.001
648492	0.282001	-9.56032e-07	-0.789851	-0.181003	-1.43636	0.00354609	-0.05	0.001
648692	0.558581	2.98512e-06	2.34946	-0.970621	0.947957	0.00179025	-0.05	0.001
648790	19.7748	-8.08276e-06	-0.792696	0.00498812	-0.0318928	5.05694e-05	-0.05	0.001
648892	0.555311	3.88427e-06	2.34832	0.967143	0.953256	0.00180079	-0.05	0.001
649092	0.282052	-5.96869e-06	-0.795553	0.17629	-1.43694	0.00354544	-0.05	0.001
649292	0.358866	4.93115e-06	2.34264	-0.592268	1.29719	0.00278656	-0.05	0.001
649490	1.78205	-6.95882e-06	-0.800067	-0.899424	-0.316944	0.000561151	-0.05	0.001
649493	1.60782	2.8453e-06	2.3412	0.934708	0.348534	0.000621959	-0.05	0.001
649691	0.350814	-1.29477e-06	-0.801559	0.572391	-1.30874	0.00285051	-0.05	0.001
649891	0.280531	7.91451e-06	2.33653	-0.188607	1.43577	0.00356467	-0.05	0.001
650091	0.560531	-7.61647e-06	-0.80735	-0.974633	-0.942776	0.00178402	-0.05	0.001
650186	19.7451	4.9594e-06	2.33368	0.013302	0.031888	5.06455e-05	-0.05	0.001
650291	0.5518	-6.77992e-07	-0.808493	0.965391	-0.956903	0.00181225	-0.05	0.001
650491	0.280648	7.10427e-06	2.33079	0.176095	1.43732	0.00356318	-0.05	0.001
650691	0.35671	-5.88663e-06	-0.814247	-0.589174	-1.29932	0.0028034	-0.05	0.001
650889	1.74311	1.81135e-06	2.32622	-0.907239	0.323205	0.000573688	-0.05	0.001
650892	1.64128	-8.93878e-07	-0.8157	0.927896	-0.341678	0.000609282	-0.05	0.001
651090	0.351999	3.93149e-06	2.32474	0.577564	1.30608	0.00284091	-0.05	0.001
651290	0.279742	-3.14383e-06	-0.820357	-0.183259	-1.43666	0.00357472	-0.05	0.001
651490	0.554747	4.47581e-06	2.31892	-0.969779	0.950877	0.00180262	-0.05	0.001
651591	19.7793	-2.66058e-06	-0.823241	-0.00271935	-0.031803	5.05578e-05	-0.05	0.001
651690	0.556538	2.77771e-07	2.31778	0.971662	0.94799	0.00179682	-0.05	0.001
651890	0.279722	-3.08474e-06	-0.826117	0.185808	-1.43634	0.00357498	-0.05	0.001
652089	0.350801	2.48237e-06	2.31196	-0.574139	1.30798	0.00285062	-0.05	0.001
652288	1.61475	-4.84383e-06	-0.830795	-0.933359	-0.346914	0.000619291	-0.05	0.001
652291	1.77319	5.94153e-06	2.31047	0.901245	0.318199	0.000563956	-0.05	0.001
652489	0.358132	-3.89346e-06	-0.83224	0.592187	-1.29747	0.00279226	-0.05	0.001
652689	0.281121	4.8279e-06	2.30593	-0.174662	1.43738	0.00355719	-0.05	0.001
652889	0.551902	-7.13585e-06	-0.837968	-0.964847	-0.957398	0.00181192	-0.05	0.001
652994	19.7423	4.35854e-06	2.30305	-0.0137853	0.0319094	5.06528e-05	-0.05	0.001
653089	0.560974	-8.40694e-06	-0.83911	0.97442	-0.942756	0.00178261	-0.05	0.001
653289	0.280995	8.33968e-07	2.3002	0.187639	1.43577	0.00355878	-0.05	0.001
653488	0.351986	-2.90164e-06	-0.844877	-0.57479	-1.30731	0.00284102	-0.05	0.001
653687	1.62968	2.05324e-06	2.29556	-0.930155	0.344281	0.000613617	-0.05	0.001
653690	1.75723	-4.47634e-06	-0.846361	0.904308	-0.321145	0.000569079	-0.05	0.001
653888	0.357885	1.00091e-06	2.29412	0.589346	1.29884	0.00279419	-0.05	0.001
654088	0.282105	-4.79977e-06	-0.85089	-0.178617	-1.43664	0.00354479	-0.05	0.001
654288	0.557108	1.14628e-06	2.28842	-0.968954	0.950452	0.00179498	-0.05	0.001
654388	19.7797	-4.50262e-07	-0.85374	0.00037887	-0.031888	5.05569e-05	-0.05	0.001
654488	0.556864	3.35792e-06	2.28728	0.968687	0.950854	0.00179577	-0.05	0.001
654687	0.282109	-3.23291e-06	-0.85659	0.178257	-1.43668	0.00354472	-0.05	0.001
654887	0.358054	3.66907e-06	2.28159	-0.589827	1.29857	0.00279288	-0.05	0.001
655086	1.76137	-1.53849e-07	-0.861116	-0.90349	-0.320438	0.000567741	-0.05	0.001
655089	1.62598	1.35517e-06	2.28015	0.930922	0.344998	0.000615013	-0.05	0.001
655287	0.351799	-8.2491e-06	-0.862601	0.57437	-1.30755	0.00284253	-0.05	0.001
655487	0.280929	5.14259e-06	2.2755	-0.187837	1.43576	0.00355961	-0.05	0.001
655686	0.560949	-2.41658e-06	-0.868372	-0.9745	-0.942688	0.00178269	-0.05	0.001
655781	19.7419	4.62593e-06	2.27265	0.0138509	0.0319076	5.06536e-05	-0.05	0.001
655887	0.551853	-1.59526e-06	-0.869514	0.964871	-0.957399	0.00181208	-0.05	0.001
656086	0.281057	9.44961e-07	2.26977	0.174797	1.43738	0.003558	-0.05	0.001
656286	0.357963	-1.03835e-06	-0.875246	-0.591854	-1.29768	0.00279358	-0.05	0.001
656484	1.76968	4.23821e-06	2.26523	-0.901943	0.318768	0.000565074	-0.05	0.001
656487	1.61776	-4.05359e-06	-0.876691	0.932736	-0.346312	0.000618137	-0.05	0.001
656686	0.350936	5.88826e-06	2.26374	0.574539	1.30776	0.00284952	-0.05	0.001
656886	0.279712	-3.74819e-06	-0.881367	-0.185489	-1.43638	0.00357511	-0.05	0.001
657085	0.556283	2.20189e-06	2.25792	-0.971414	0.948381	0.00179765	-0.05	0.001
657185	19.78	-2.46773e-07	-0.884245	0.00197258	-0.0318015	5.0556e-05	-0.05	0.001
657286	0.554997	7.37951e-06	2.25678	0.970041	0.950476	0.00180181	-0.05	0.001
657485	0.279728	-2.06706e-06	-0.887127	0.183638	-1.43662	0.0035749	-0.05	0.001
657685	0.3518	9.35511e-07	2.25096	-0.577027	1.30638	0.00284252	-0.05	0.001
657884	1.63696	-2.98986e-06	-0.891788	-0.928783	-0.342513	0.000610887	-0.05	0.001
657886	1.74788	7.02867e-07	2.24947	0.906285	0.322399	0.000572123	-0.05	0.001
658085	0.356938	-7.15753e-06	-0.89324	0.589663	-1.29902	0.0028016	-0.05	0.001
658285	0.280712	7.30541e-06	2.24491	-0.175841	1.43734	0.00356237	-0.05	0.001
658484	0.551772	-2.14378e-08	-0.89899	-0.96527	-0.95704	0.00181234	-0.05	0.001
658590	19.744	1.96077e-06	2.24203	-0.0135011	0.031892	5.06483e-05	-0.05	0.001
658685	0.560646	-4.20802e-06	-0.900133	0.974644	-0.942702	0.00178366	-0.05	0.001
658884	0.280595	3.29058e-06	2.23918	0.188535	1.43576	0.00356386	-0.05	0.001
659084	0.350941	-6.94625e-06	-0.905921	-0.572636	-1.3086	0.00284948	-0.05	0.001
659282	1.61012	4.12406e-07	2.23451	-0.934227	0.348083	0.00062107	-0.05	0.001
659285	1.77942	-3.4194e-06	-0.907412	0.899938	-0.317392	0.000561981	-0.05	0.001
659484	0.35877	2.43234e-06	2.23307	0.591943	1.29737	0.0027873	-0.05	0.001
659684	0.28207	-2.35736e-06	-0.911927	-0.176573	-1.4369	0.00354522	-0.05	0.001
659883	0.555548	4.61967e-06	2.22738	-0.96738	0.952889	0.00180002	-0.05	0.001
659985	19.7761	-4.66467e-06	-0.914783	-0.00427335	-0.0318916	5.05661e-05	-0.05	0.001
660083	0.558361	1.06331e-06	2.22624	0.970353	0.94835	0.00179096	-0.05	0.001
660283	0.282026	-4.41239e-07	-0.917629	0.180607	-1.43641	0.00354577	-0.05	0.001
660483	0.356844	2.29745e-06	2.22054	-0.586544	1.30046	0.00280235	-0.05	0.001
660681	1.73271	-2.57534e-06	-0.922176	-0.909186	-0.325367	0.000577131	-0.05	0.001
660684	1.65209	7.50216e-06	2.21909	0.925527	0.340004	0.000605293	-0.05	0.001
660883	0.353117	-5.81967e-06	-0.923652	0.577331	-1.30581	0.00283192	-0.05	0.001
661082	0.281324	1.95708e-06	2.21447	-0.186318	1.43586	0.00355461	-0.05	0.001
661282	0.560806	-5.57257e-08	-0.9294	-0.973812	-0.943476	0.00178315	-0.05	0.001
661377	19.7476	2.08125e-06	2.21163	0.0127554	0.0319128	5.06392e-05	-0.05	0.001
661482	0.552428	-2.21667e-06	-0.930541	0.964939	-0.957025	0.00181019	-0.05	0.001
661682	0.281447	3.90177e-06	2.20875	0.174295	1.43734	0.00355307	-0.05	0.001
661882	0.358815	-5.50596e-06	-0.936254	-0.593441	-1.29667	0.00278695	-0.05	0.001
662080	1.78698	7.70884e-06	2.20423	-0.898512	0.315978	0.000559605	-0.05	0.001
662083	1.60311	-1.1172e-06	-0.937694	0.935754	-0.349301	0.000623787	-0.05	0.001
662281	0.350318	5.49145e-06	2.20273	0.572485	1.30887	0.00285455	-0.05	0.001
662481	0.279828	-8.25486e-07	-0.94238	-0.187249	-1.43613	0.00357363	-0.05	0.001
662681	0.557831	7.77605e-06	2.19691	-0.972857	0.946067	0.00179266	-0.05	0.001
662779	19.7725	-1.88539e-06	-0.94525	0.00644546	-0.0318183	5.05754e-05	-0.05	0.001
662881	0.553608	3.57351e-06	2.19577	0.96838	0.952911	0.00180633	-0.05	0.001
663081	0.27988	-3.40901e-06	-0.948136	0.181201	-1.43689	0.00357296	-0.05	0.001
663281	0.353151	2.64571e-06	2.18997	-0.580611	1.30435	0.00283165	-0.05	0.001
663479	1.66631	-3.76928e-06	-0.952772	-0.922767	-0.336907	0.000600127	-0.05	0.001
663482	1.71619	2.58925e-06	2.18849	0.912643	0.327861	0.000582686	-0.05	0.001
663680	0.355465	-5.7834e-06	-0.954233	0.586292	-1.30103	0.00281322	-0.05	0.001
663880	0.280323	4.2819e-06	2.1839	-0.177698	1.43721	0.00356732	-0.05	0.001
664080	0.552159	-4.85269e-06	-0.960006	-0.966238	-0.955857	0.00181107	-0.05	0.001
664185	19.7536	1.91117e-06	2.18101	-0.011621	0.0318632	5.06237e-05	-0.05	0.001
664280	0.559803	-3.76648e-06	-0.961149	0.974299	-0.943516	0.00178634	-0.05	0.001
664480	0.280226	1.37158e-06	2.17815	0.188613	1.43584	0.00356855	-0.05	0.001
664680	0.350325	-1.39573e-06	-0.966956	-0.571641	-1.30923	0.00285449	-0.05	0.001
664878	1.5998	4.74929e-06	2.17347	-0.936402	0.350081	0.000625078	-0.05	0.001
664881	1.79133	-7.61949e-06	-0.96845	0.897618	-0.315379	0.000558244	-0.05	0.001
665079	0.359177	3.2897e-06	2.17203	0.593469	1.29653	0.00278414	-0.05	0.001
665279	0.2819	-4.69037e-06	-0.972961	-0.175099	-1.43712	0.00354736	-0.05	0.001
665479	0.554085	1.37278e-06	2.16634	-0.966071	0.954998	0.00180478	-0.05	0.001
665582	19.7656	-1.94088e-06	-0.975825	-0.00844812	-0.0319013	5.0593e-05	-0.05	0.001
665679	0.559642	5.79081e-06	2.1652	0.971948	0.946024	0.00178686	-0.05	0.001
665879	0.281816	-7.07173e-06	-0.978667	0.183069	-1.43615	0.00354841	-0.05	0.001
666079	0.355377	3.26153e-06	2.15948	-0.582797	1.30263	0.00281391	-0.05	0.001
666277	1.69984	-5.37671e-06	-0.983241	-0.915794	-0.331188	0.000588292	-0.05	0.001
666280	1.68359	5.84005e-06	2.15802	0.919087	0.334143	0.000593969	-0.05	0.001
666478	0.354628	-5.45947e-06	-0.984708	0.580934	-1.30371	0.00281986	-0.05	0.001
666678	0.281673	5.24249e-06	2.15343	-0.184226	1.43604	0.00355021	-0.05	0.001
666878	0.560128	-2.29805e-06	-0.990434	-0.97265	-0.945039	0.00178531	-0.05	0.001
666974	19.7593	3.67923e-06	2.15059	0.0101605	0.0319065	5.06092e-05	-0.05	0.001
667078	0.553456	-5.15696e-07	-0.991575	0.965577	-0.955833	0.00180683	-0.05	0.001
667278	0.281775	8.47549e-06	2.14772	0.174636	1.43721	0.00354893	-0.05	0.001
667477	0.359185	-7.2384e-07	-0.997273	-0.593772	-1.29639	0.00278408	-0.05	0.001
667676	1.79284	5.79393e-06	2.14321	-0.897336	0.315094	0.000557775	-0.05	0.001
667679	1.59841	-1.13157e-06	-0.998711	0.936705	-0.350328	0.000625622	-0.05	0.001
667877	0.350199	1.58338e-08	2.14172	0.571611	1.30929	0.00285552	-0.05	0.001
668077	0.28007	-6.35671e-06	-1.0034	-0.188354	-1.43592	0.00357053	-0.05	0.001
668277	0.559225	6.22941e-06	2.1359	-0.973942	0.944197	0.00178819	-0.05	0.001
668373	19.7599	-3.80084e-06	-1.00626	0.0101945	-0.0318475	5.06076e-05	-0.05	0.001
668477	0.552538	3.71681e-06	2.13476	0.966863	0.955022	0.00180983	-0.05	0.001
668676	0.280155	-6.98722e-06	-1.00915	0.178779	-1.43712	0.00356945	-0.05	0.001
668876	0.354694	7.60984e-06	2.12898	-0.584466	1.30211	0.00281933	-0.05	0.001
669075	1.69968	-1.06659e-06	-1.01375	-0.915979	-0.330792	0.000588346	-0.05	0.001
669078	1.68232	3.85101e-06	2.12751	0.919503	0.333945	0.000594419	-0.05	0.001
669276	0.353895	-4.77863e-06	-1.01522	0.582481	-1.30327	0.0028257	-0.05	0.001
669476	0.279999	3.07988e-06	2.12289	-0.180003	1.43701	0.00357144	-0.05	0.001
669676	0.553032	-3.21027e-06	-1.02102	-0.967615	-0.953996	0.00180821	-0.05	0.001
669779	19.7666	4.77036e-06	2.12	-0.00839197	0.0318315	5.05903e-05	-0.05	0.001
669876	0.558552	-3.17089e-06	-1.02216	0.973432	-0.945086	0.00179035	-0.05	0.001
670075	0.279932	2.37822e-06	2.11713	0.187877	1.43602	0.00357229	-0.05	0.001
670275	0.350194	-9.22329e-07	-1.02798	-0.571906	-1.30916	0.00285556	-0.05	0.001
670474	1.59952	9.65972e-06	2.11245	-0.936491	0.350057	0.000625188	-0.05	0.001
670477	1.79137	-5.21497e-06	-1.02947	0.897635	-0.315302	0.000558232	-0.05	0.001
670675	0.359062	1.39593e-06	2.11101	0.593761	1.29644	0.00278503	-0.05	0.001
670875	0.281616	-6.55792e-07	-1.03399	-0.174359	-1.43728	0.00355093	-0.05	0.001
671074	0.552872	4.8713e-06	2.1053	-0.965186	0.956539	0.00180874	-0.05	0.001
671179	19.7528	-1.82811e-06	-1.03686	-0.0116624	-0.0319108	5.06257e-05	-0.05	0.001
671275	0.560546	6.97892e-06	2.10416	0.973293	0.944151	0.00178398	-0.05	0.001
671474	0.281503	-3.03553e-06	-1.0397	0.185355	-1.43594	0.00355236	-0.05	0.001
671674	0.353836	1.99726e-06	2.09843	-0.579033	1.30482	0.00282617	-0.05	0.001
671873	1.66691	-7.74129e-06	-1.04431	-0.922491	-0.337216	0.000599911	-0.05	0.001
671875	1.71699	2.1026e-06	2.09695	0.912336	0.32813	0.000582416	-0.05	0.001
672074	0.356153	-1.42773e-06	-1.04576	0.584749	-1.3015	0.00280778	-0.05	0.001
672274	0.281938	1.24688e-06	2.0924	-0.181811	1.43628	0.00354688	-0.05	0.001
672473	0.559018	-4.75691e-07	-1.05147	-0.971152	-0.947177	0.00178885	-0.05	0.001
672571	19.7716	2.30941e-06	2.08955	0.00639698	0.0318959	5.05776e-05	-0.05	0.001
672674	0.554822	-4.75742e-06	-1.05261	0.966695	-0.953973	0.00180238	-0.05	0.001
672873	0.282004	7.50109e-06	2.08669	0.175769	1.43701	0.00354604	-0.05	0.001
673073	0.359027	-7.19016e-06	-1.0583	-0.592836	-1.29687	0.0027853	-0.05	0.001
673271	1.78659	9.41276e-06	2.08218	-0.898538	0.316178	0.000559724	-0.05	0.001
673274	1.6039	-5.81637e-06	-1.05974	0.935533	-0.3493	0.000623482	-0.05	0.001
673473	0.350588	6.49134e-06	2.08069	0.571994	1.30899	0.00285235	-0.05	0.001
673673	0.280407	-9.18319e-06	-1.06442	-0.18868	-1.43579	0.00356625	-0.05	0.001
673872	0.560283	7.66414e-06	2.07489	-0.974552	0.942994	0.00178481	-0.05	0.001
673967	19.7479	-2.70003e-06	-1.06727	0.0127735	-0.031879	5.06383e-05	-0.05	0.001
674072	0.551903	4.27126e-06	2.07375	0.965677	0.95656	0.00181191	-0.05	0.001
674272	0.280518	-4.96164e-06	-1.07016	0.176671	-1.43729	0.00356483	-0.05	0.001
674472	0.356242	4.02838e-07	2.06798	-0.588107	1.29996	0.00280708	-0.05	0.001
674670	1.73298	-3.77171e-06	-1.07473	-0.909268	-0.324937	0.000577041	-0.05	0.001
674673	1.65056	6.2658e-06	2.06653	0.925989	0.339894	0.000605855	-0.05	0.001
674872	0.352426	-5.25656e-06	-1.07621	0.578708	-1.30543	0.00283747	-0.05	0.001
675072	0.279784	4.49808e-06	2.06188	-0.182469	1.43675	0.00357419	-0.05	0.001
675271	0.554283	-1.31015e-06	-1.08202	-0.96923	-0.951685	0.00180413	-0.05	0.001
675373	19.7773	6.61455e-06	2.05899	-0.004211	0.0318076	5.05631e-05	-0.05	0.001
675471	0.557054	-3.40027e-06	-1.08317	0.972147	-0.947214	0.00179516	-0.05	0.001
675671	0.279751	1.666e-06	2.05612	0.186417	1.43625	0.0035746	-0.05	0.001
675871	0.35057	-5.00746e-06	-1.08899	-0.573405	-1.30838	0.0028525	-0.05	0.001
676069	1.6094	9.79911e-06	2.05144	-0.934463	0.347999	0.000621351	-0.05	0.001
676072	1.77946	-3.59533e-06	-1.09048	0.900001	-0.317182	0.000561969	-0.05	0.001
676271	0.358437	7.74517e-07	2.05	0.592776	1.2971	0.00278989	-0.05	0.001
676470	0.281251	-3.29796e-06	-1.09501	-0.174449	-1.43737	0.00355554	-0.05	0.001
676670	0.552068	5.64139e-07	2.04427	-0.964831	0.957325	0.00181137	-0.05	0.001
676776	19.7436	-5.56865e-06	-1.09789	-0.0135195	-0.0319119	5.06492e-05	-0.05	0.001
676870	0.560956	5.97454e-06	2.04313	0.974227	0.942966	0.00178267	-0.05	0.001
677070	0.281126	-4.17596e-06	-1.10074	0.18718	-1.4358	0.00355712	-0.05	0.001
677270	0.352403	1.94236e-06	2.03737	-0.575711	1.30676	0.00283766	-0.05	0.001
677468	1.63782	-4.3887e-06	-1.10537	-0.928472	-0.342715	0.00061057	-0.05	0.001
677471	1.7482	3.33652e-06	2.03589	0.906098	0.322689	0.000572016	-0.05	0.001
677669	0.35751	-4.77154e-06	-1.10682	0.588309	-1.29944	0.00279713	-0.05	0.001
677869	0.282086	2.70175e-06	2.03136	-0.179371	1.43655	0.00354502	-0.05	0.001
678069	0.557607	-8.84474e-07	-1.11251	-0.969497	-0.94963	0.00179338	-0.05	0.001
678168	19.779	7.28851e-06	2.02851	0.00191332	0.0318887	5.05587e-05	-0.05	0.001
678269	0.556357	-6.0147e-06	-1.11365	0.96816	-0.951663	0.00179741	-0.05	0.001
678469	0.282106	4.91084e-06	2.02566	0.177561	1.43677	0.00354476	-0.05	0.001
678669	0.358367	-5.92417e-06	-1.11934	-0.590732	-1.29805	0.00279043	-0.05	0.001
678867	1.76915	2.66079e-06	2.02114	-0.901956	0.319119	0.000565244	-0.05	0.001
678870	1.61909	-2.71445e-06	-1.12079	0.932354	-0.346336	0.00061763	-0.05	0.001
679068	0.351433	2.02897e-06	2.01965	0.573605	1.30801	0.00284549	-0.05	0.001
679268	0.280798	-2.95463e-06	-1.12544	-0.188176	-1.43575	0.00356128	-0.05	0.001
